Departamento,Latitud,Longitud,YEAR,DOY,T2M_MAX,T2M_MIN,RH2M,WS10M,RADIACION_SOLAR
Puno,-15.84,-70.02,2024,235,18.66,-1.13,32.84,5.0,26.33
Puno,-15.84,-70.02,2024,236,18.47,-2.84,30.32,2.36,26.23
Puno,-15.84,-70.02,2024,237,16.51,1.23,51.68,2.98,25.44
Puno,-15.84,-70.02,2024,238,17.47,2.45,64.88,3.0,25.02
Puno,-15.84,-70.02,2024,239,18.16,2.04,48.57,2.19,24.07
Puno,-15.84,-70.02,2024,240,18.34,1.92,43.34,3.07,23.17
Puno,-15.84,-70.02,2024,241,17.58,4.74,59.39,3.95,24.4
Puno,-15.84,-70.02,2024,242,17.1,4.26,57.84,3.9,24.38
Puno,-15.84,-70.02,2024,243,16.92,4.27,59.17,2.71,23.02
Puno,-15.84,-70.02,2024,244,15.82,2.78,57.93,3.37,22.19
Puno,-15.84,-70.02,2024,245,14.53,2.51,65.45,4.51,16.95
Puno,-15.84,-70.02,2024,246,16.44,1.54,57.56,3.22,17.07
Puno,-15.84,-70.02,2024,247,15.88,-0.34,50.9,3.33,25.55
Puno,-15.84,-70.02,2024,248,18.8,4.6,57.48,2.86,24.13
Puno,-15.84,-70.02,2024,249,16.11,3.8,66.52,4.91,22.96
Puno,-15.84,-70.02,2024,250,17.01,4.24,61.62,3.47,19.66
Puno,-15.84,-70.02,2024,251,15.74,5.56,59.89,3.23,21.25
Puno,-15.84,-70.02,2024,252,15.38,4.49,60.86,2.96,22.25
Puno,-15.84,-70.02,2024,253,16.63,5.23,57.01,2.39,17.54
Puno,-15.84,-70.02,2024,254,16.16,5.27,56.94,2.27,22.87
